Time,Euler_X,Euler_Y,Euler_Z,Angular_Vel_X,Angular_Vel_Y,Angular_Vel_Z,FR_Contact,FL_Contact,BR_Contact,BL_Contact
2.745,-0.15498054094254557,-0.12805932217728996,1.2595371017531996,0.7282016150460002,-1.6979616899317782,-0.39906379626129335,True,True,False,False
2.75,-0.16114145501657998,-0.1326458158997576,1.2584636779639744,0.4982794098080448,-1.4442210846793266,-0.3748475708561917,True,True,False,False
2.755,-0.1664109169351995,-0.13587013801800785,1.2573767237816698,0.2920910514246265,-1.192191705734127,-0.3584589827712896,True,True,False,False
2.7600000000000002,-0.17070421736594535,-0.13779189382723475,1.256178318333465,0.10280891808805448,-0.9277580414980139,-0.3568057212160961,True,True,False,False
2.765,-0.17394687505106118,-0.1383288653850183,1.2548633416506585,-0.09708130703584823,-0.6440000186147586,-0.3522474487544467,True,True,False,False
2.77,-0.17609786012549797,-0.1375070224183962,1.2534265213909772,-0.28888213411190855,-0.3537451758138313,-0.3465078997752446,True,True,False,False
2.775,-0.17505400461766543,-0.13642610031092361,1.2518783462890577,-0.1406428985526987,0.2640608035521072,-0.28112962274130715,True,True,True,False
2.7800000000000002,-0.17225790299469657,-0.13480674751295812,1.2499137160042773,-0.13319497587602133,0.62782336044264,-0.31731850810908546,True,True,True,False
2.785,-0.16807657573829496,-0.13144725623880463,1.2483713188937147,-0.3754038242513307,0.998767900837422,-0.197477679767658,True,True,False,False
2.79,-0.16174545785262187,-0.12703970273490542,1.2470042673942259,-0.43719928084819526,1.4705796250843042,-0.11021290723354339,True,True,True,False
2.795,-0.1536455339661952,-0.12122332844381162,1.2459589731226213,-0.5903746187203316,1.8944072043264997,-0.00848171670689185,True,True,True,False
2.8000000000000003,-0.14386110181433845,-0.1140651396873729,1.2452776418728737,-0.7357391431968333,2.2988924328882567,0.09342162816811939,True,True,True,False
2.805,-0.13247608986550535,-0.10562411650600123,1.2450683518321366,-0.8754508673492298,2.68440347762165,0.20775723449472122,True,True,True,False
2.81,-0.11957452725996746,-0.09597300082986515,1.2453178695311555,-1.0075749839867432,3.0497698568763667,0.3095550444599903,True,True,True,False
2.815,-0.10458469705946052,-0.0838883321437459,1.2463010475516438,-1.336999311354729,3.601277936803709,0.46587701650068725,True,True,True,False
2.82,-0.08938733678712114,-0.07084170808775128,1.2478493987891464,-1.5097843628296597,3.703,0.5445759088394573,True,True,False,False
2.825,-0.07447066051434635,-0.05695686551132176,1.249800561043633,-1.6921021513930268,3.703,0.58072379753049,True,False,False,False
2.83,-0.05979906970313346,-0.0423109089096719,1.2521836371142177,-1.8592580775078578,3.703,0.6221812926704221,True,False,False,False
2.835,-0.04795782259831249,-0.029502926537389694,1.2541216509009125,-1.6942207786550245,3.0483927521950367,0.4726117819006573,True,False,False,True
2.84,-0.03692278091265832,-0.017167715874924806,1.2553849109460076,-1.6590590808973238,2.8639123603025762,0.30414314401864084,True,False,False,True
2.845,-0.025228798862817276,-0.0046888543836887,1.2566063900981734,-1.6489825670848746,2.9964949581666054,0.26984856777037003,False,False,False,True
2.85,-0.011999079447050814,0.008848255339337951,1.2577768680954453,-1.7590869620962861,3.352108298222144,0.22858580138031911,False,False,False,True
2.855,0.00244464402151492,0.023001395520880624,1.2589684370773466,-1.805758168978397,3.618602520368137,0.19230448172151376,False,False,False,True
2.86,0.017306023837934222,0.037284521302208155,1.2601499740551207,-1.8095160473896619,3.703,0.14671864744428095,False,False,False,True
2.865,0.03226835813178761,0.05131444591483914,1.2614746135196118,-1.7602531609475434,3.703,0.13239614524257362,False,False,False,True
2.87,0.04734065067676266,0.06478240140007158,1.263074614074917,-1.6525535935756646,3.685205063325667,0.14510160552063098,False,False,False,True
2.875,0.0620685886649092,0.07730841964847127,1.2649909786509566,-1.5009519968112366,3.5575047140341565,0.17416516633569037,False,False,False,True
2.88,0.0759650900938002,0.08849042141132993,1.267271562249473,-1.3025160433424794,3.313065607386814,0.22596490402040226,False,False,False,True
2.8850000000000002,0.08851722203321732,0.09788955678820246,1.2699500982116627,-1.0507431112483177,2.945727513087081,0.3020872745121621,False,False,False,True
2.89,0.09918999438538925,0.10505208793855797,1.2730526704501428,-0.7426806107955692,2.4515406811128435,0.4042820030664784,False,False,False,True
2.895,0.10814040483837277,0.11021558049227603,1.2768108370672382,-0.46891271752232405,2.0034960188391633,0.559324887118235,False,False,False,True
2.9,0.11552468330294456,0.11352689604721405,1.2812666250152838,-0.21213136562876617,1.596093023293342,0.7262794317061151,False,False,False,True
2.9050000000000002,0.12146860706074958,0.11508697035373644,1.2864311152272874,0.03500473761170608,1.2210464643146213,0.897304202073291,False,False,False,True
2.91,0.12609961409873974,0.11499085226168866,1.2923177121681155,0.27399391721668287,0.8785472049830481,1.0710029649656954,False,False,False,True
2.915,0.13019937489118238,0.1140741760122395,1.2986916111813316,0.397857648527823,0.7340734286278285,1.1810719474648983,False,False,False,True
